iso3,date,species,flua,fluCases
"""BRA""","""2015-08-17""","""Homo sapiens""","""Influenza A virus""",2
"""BGD""","""2015-08-17""","""Homo sapiens""","""Influenza A virus""",12
"""BHR""","""2015-08-17""","""Homo sapiens""","""Influenza A virus""",1
"""AUS""","""2015-08-17""","""Homo sapiens""","""Influenza A virus""",7
"""ARG""","""2015-08-17""","""Homo sapiens""","""Influenza A virus""",7
"""UGA""","""2015-08-10""","""Homo sapiens""","""Influenza A virus""",8
"""LKA""","""2015-08-10""","""Homo sapiens""","""Influenza A virus""",2
"""ZAF""","""2015-08-10""","""Homo sapiens""","""Influenza A virus""",1
"""QAT""","""2015-08-10""","""Homo sapiens""","""Influenza A virus""",1
"""PER""","""2015-08-10""","""Homo sapiens""","""Influenza A virus""",2
"""PRY""","""2015-08-10""","""Homo sapiens""","""Influenza A virus""",4
"""USA""","""2015-08-10""","""Homo sapiens""","""Influenza A virus""",3
"""NOR""","""2015-08-10""","""Homo sapiens""","""Influenza A virus""",1
"""NGA""","""2015-08-10""","""Homo sapiens""","""Influenza A virus""",2
"""NPL""","""2015-08-10""","""Homo sapiens""","""Influenza A virus""",1
"""MOZ""","""2015-08-10""","""Homo sapiens""","""Influenza A virus""",6
"""MDV""","""2015-08-10""","""Homo sapiens""","""Influenza A virus""",1
"""MDG""","""2015-08-10""","""Homo sapiens""","""Influenza A virus""",24
"""IDN""","""2015-08-10""","""Homo sapiens""","""Influenza A virus""",3
"""IND""","""2015-08-10""","""Homo sapiens""","""Influenza A virus""",19
"""EGY""","""2015-08-10""","""Homo sapiens""","""Influenza A virus""",2
"""ECU""","""2015-08-10""","""Homo sapiens""","""Influenza A virus""",1
"""CUB""","""2015-08-10""","""Homo sapiens""","""Influenza A virus""",44
"""COL""","""2015-08-10""","""Homo sapiens""","""Influenza A virus""",2
"""CHN""","""2015-08-10""","""Homo sapiens""","""Influenza A virus""",4
"""CHL""","""2015-08-10""","""Homo sapiens""","""Influenza A virus""",78
"""CMR""","""2015-08-10""","""Homo sapiens""","""Influenza A virus""",4
"""BRA""","""2015-08-10""","""Homo sapiens""","""Influenza A virus""",2
"""BGD""","""2015-08-10""","""Homo sapiens""","""Influenza A virus""",19
"""AUS""","""2015-08-10""","""Homo sapiens""","""Influenza A virus""",12
"""ARG""","""2015-08-10""","""Homo sapiens""","""Influenza A virus""",17
"""UGA""","""2015-08-03""","""Homo sapiens""","""Influenza A virus""",2
"""TGO""","""2015-08-03""","""Homo sapiens""","""Influenza A virus""",2
"""SWE""","""2015-08-03""","""Homo sapiens""","""Influenza A virus""",2
"""LKA""","""2015-08-03""","""Homo sapiens""","""Influenza A virus""",5
"""SGP""","""2015-08-03""","""Homo sapiens""","""Influenza A virus""",2
"""QAT""","""2015-08-03""","""Homo sapiens""","""Influenza A virus""",7
"""PER""","""2015-08-03""","""Homo sapiens""","""Influenza A virus""",1
"""PRY""","""2015-08-03""","""Homo sapiens""","""Influenza A virus""",11
"""OMN""","""2015-08-03""","""Homo sapiens""","""Influenza A virus""",4
"""USA""","""2015-08-03""","""Homo sapiens""","""Influenza A virus""",2
"""NOR""","""2015-08-03""","""Homo sapiens""","""Influenza A virus""",1
"""NGA""","""2015-08-03""","""Homo sapiens""","""Influenza A virus""",2
"""NZL""","""2015-08-03""","""Homo sapiens""","""Influenza A virus""",1
"""NPL""","""2015-08-03""","""Homo sapiens""","""Influenza A virus""",2
"""MOZ""","""2015-08-03""","""Homo sapiens""","""Influenza A virus""",1
"""MDG""","""2015-08-03""","""Homo sapiens""","""Influenza A virus""",16
"""IRQ""","""2015-08-03""","""Homo sapiens""","""Influenza A virus""",1
"""IDN""","""2015-08-03""","""Homo sapiens""","""Influenza A virus""",2
"""IND""","""2015-08-03""","""Homo sapiens""","""Influenza A virus""",7
"""GHA""","""2015-08-03""","""Homo sapiens""","""Influenza A virus""",1
"""FRA""","""2015-08-03""","""Homo sapiens""","""Influenza A virus""",1
"""EGY""","""2015-08-03""","""Homo sapiens""","""Influenza A virus""",1
"""DOM""","""2015-08-03""","""Homo sapiens""","""Influenza A virus""",1
"""CUB""","""2015-08-03""","""Homo sapiens""","""Influenza A virus""",74
"""COL""","""2015-08-03""","""Homo sapiens""","""Influenza A virus""",1
"""CHN""","""2015-08-03""","""Homo sapiens""","""Influenza A virus""",8
"""CHL""","""2015-08-03""","""Homo sapiens""","""Influenza A virus""",65
"""CAN""","""2015-08-03""","""Homo sapiens""","""Influenza A virus""",1
"""CMR""","""2015-08-03""","""Homo sapiens""","""Influenza A virus""",2
"""BRA""","""2015-08-03""","""Homo sapiens""","""Influenza A virus""",2
"""BTN""","""2015-08-03""","""Homo sapiens""","""Influenza A virus""",5
"""BGD""","""2015-08-03""","""Homo sapiens""","""Influenza A virus""",25
"""BHR""","""2015-08-03""","""Homo sapiens""","""Influenza A virus""",2
"""AUS""","""2015-08-03""","""Homo sapiens""","""Influenza A virus""",6
"""ARG""","""2015-08-03""","""Homo sapiens""","""Influenza A virus""",23
"""ZMB""","""2015-07-27""","""Homo sapiens""","""Influenza A virus""",3
"""UGA""","""2015-07-27""","""Homo sapiens""","""Influenza A virus""",9
"""THA""","""2015-07-27""","""Homo sapiens""","""Influenza A virus""",1
"""LKA""","""2015-07-27""","""Homo sapiens""","""Influenza A virus""",8
"""ZAF""","""2015-07-27""","""Homo sapiens""","""Influenza A virus""",1
"""QAT""","""2015-07-27""","""Homo sapiens""","""Influenza A virus""",1
"""PHL""","""2015-07-27""","""Homo sapiens""","""Influenza A virus""",1
"""PER""","""2015-07-27""","""Homo sapiens""","""Influenza A virus""",4
"""PRY""","""2015-07-27""","""Homo sapiens""","""Influenza A virus""",8
"""OMN""","""2015-07-27""","""Homo sapiens""","""Influenza A virus""",3
"""NGA""","""2015-07-27""","""Homo sapiens""","""Influenza A virus""",2
"""NPL""","""2015-07-27""","""Homo sapiens""","""Influenza A virus""",3
"""MOZ""","""2015-07-27""","""Homo sapiens""","""Influenza A virus""",1
"""MDG""","""2015-07-27""","""Homo sapiens""","""Influenza A virus""",10
"""IRQ""","""2015-07-27""","""Homo sapiens""","""Influenza A virus""",1
"""IND""","""2015-07-27""","""Homo sapiens""","""Influenza A virus""",1
"""GHA""","""2015-07-27""","""Homo sapiens""","""Influenza A virus""",1
"""EGY""","""2015-07-27""","""Homo sapiens""","""Influenza A virus""",6
"""USA""","""2015-07-27""","""Homo sapiens""","""Influenza A virus""",6
"""DOM""","""2015-07-27""","""Homo sapiens""","""Influenza A virus""",1
"""CUB""","""2015-07-27""","""Homo sapiens""","""Influenza A virus""",68
"""COL""","""2015-07-27""","""Homo sapiens""","""Influenza A virus""",1
"""CHN""","""2015-07-27""","""Homo sapiens""","""Influenza A virus""",4
"""CHL""","""2015-07-27""","""Homo sapiens""","""Influenza A virus""",53
"""CMR""","""2015-07-27""","""Homo sapiens""","""Influenza A virus""",2
"""BRA""","""2015-07-27""","""Homo sapiens""","""Influenza A virus""",1
"""BTN""","""2015-07-27""","""Homo sapiens""","""Influenza A virus""",1
"""BGD""","""2015-07-27""","""Homo sapiens""","""Influenza A virus""",19
"""AUS""","""2015-07-27""","""Homo sapiens""","""Influenza A virus""",11
"""ARG""","""2015-07-27""","""Homo sapiens""","""Influenza A virus""",15
"""UGA""","""2015-07-20""","""Homo sapiens""","""Influenza A virus""",39
"""THA""","""2015-07-20""","""Homo sapiens""","""Influenza A virus""",1
"""LKA""","""2015-07-20""","""Homo sapiens""","""Influenza A virus""",9
"""ZAF""","""2015-07-20""","""Homo sapiens""","""Influenza A virus""",7
"""SGP""","""2015-07-20""","""Homo sapiens""","""Influenza A virus""",1
"""QAT""","""2015-07-20""","""Homo sapiens""","""Influenza A virus""",6
"""PER""","""2015-07-20""","""Homo sapiens""","""Influenza A virus""",4
"""PRY""","""2015-07-20""","""Homo sapiens""","""Influenza A virus""",13
"""OMN""","""2015-07-20""","""Homo sapiens""","""Influenza A virus""",5
"""NOR""","""2015-07-20""","""Homo sapiens""","""Influenza A virus""",4
"""USA""","""2015-07-20""","""Homo sapiens""","""Influenza A virus""",5
"""NZL""","""2015-07-20""","""Homo sapiens""","""Influenza A virus""",2
"""NPL""","""2015-07-20""","""Homo sapiens""","""Influenza A virus""",3
"""MDV""","""2015-07-20""","""Homo sapiens""","""Influenza A virus""",3
"""MDG""","""2015-07-20""","""Homo sapiens""","""Influenza A virus""",6
"""JOR""","""2015-07-20""","""Homo sapiens""","""Influenza A virus""",1
"""IDN""","""2015-07-20""","""Homo sapiens""","""Influenza A virus""",1
"""IND""","""2015-07-20""","""Homo sapiens""","""Influenza A virus""",3
"""GHA""","""2015-07-20""","""Homo sapiens""","""Influenza A virus""",2
"""EGY""","""2015-07-20""","""Homo sapiens""","""Influenza A virus""",1
"""CUB""","""2015-07-20""","""Homo sapiens""","""Influenza A virus""",74
"""COL""","""2015-07-20""","""Homo sapiens""","""Influenza A virus""",1
"""CHN""","""2015-07-20""","""Homo sapiens""","""Influenza A virus""",4
"""CHL""","""2015-07-20""","""Homo sapiens""","""Influenza A virus""",40
"""CAN""","""2015-07-20""","""Homo sapiens""","""Influenza A virus""",1
"""BRA""","""2015-07-20""","""Homo sapiens""","""Influenza A virus""",1
"""BGD""","""2015-07-20""","""Homo sapiens""","""Influenza A virus""",14
"""AUS""","""2015-07-20""","""Homo sapiens""","""Influenza A virus""",8
"""ARG""","""2015-07-20""","""Homo sapiens""","""Influenza A virus""",6
"""ZMB""","""2015-07-13""","""Homo sapiens""","""Influenza A virus""",4
"""UGA""","""2015-07-13""","""Homo sapiens""","""Influenza A virus""",9
"""TTO""","""2015-07-13""","""Homo sapiens""","""Influenza A virus""",1
"""LKA""","""2015-07-13""","""Homo sapiens""","""Influenza A virus""",9
"""ZAF""","""2015-07-13""","""Homo sapiens""","""Influenza A virus""",13
"""SEN""","""2015-07-13""","""Homo sapiens""","""Influenza A virus""",1
"""RWA""","""2015-07-13""","""Homo sapiens""","""Influenza A virus""",1
"""QAT""","""2015-07-13""","""Homo sapiens""","""Influenza A virus""",2
"""PHL""","""2015-07-13""","""Homo sapiens""","""Influenza A virus""",3
"""PER""","""2015-07-13""","""Homo sapiens""","""Influenza A virus""",3
"""PRY""","""2015-07-13""","""Homo sapiens""","""Influenza A virus""",16
"""OMN""","""2015-07-13""","""Homo sapiens""","""Influenza A virus""",3
"""NGA""","""2015-07-13""","""Homo sapiens""","""Influenza A virus""",1
"""NPL""","""2015-07-13""","""Homo sapiens""","""Influenza A virus""",3
"""MOZ""","""2015-07-13""","""Homo sapiens""","""Influenza A virus""",1
"""MDG""","""2015-07-13""","""Homo sapiens""","""Influenza A virus""",2
"""JPN""","""2015-07-13""","""Homo sapiens""","""Influenza A virus""",1
"""IDN""","""2015-07-13""","""Homo sapiens""","""Influenza A virus""",1
"""IND""","""2015-07-13""","""Homo sapiens""","""Influenza A virus""",2
"""GHA""","""2015-07-13""","""Homo sapiens""","""Influenza A virus""",5
"""CUB""","""2015-07-13""","""Homo sapiens""","""Influenza A virus""",62
"""CHN""","""2015-07-13""","""Homo sapiens""","""Influenza A virus""",11
"""CHL""","""2015-07-13""","""Homo sapiens""","""Influenza A virus""",21
"""CMR""","""2015-07-13""","""Homo sapiens""","""Influenza A virus""",4
"""KHM""","""2015-07-13""","""Homo sapiens""","""Influenza A virus""",2
"""BRA""","""2015-07-13""","""Homo sapiens""","""Influenza A virus""",3
"""BTN""","""2015-07-13""","""Homo sapiens""","""Influenza A virus""",5
"""BGD""","""2015-07-13""","""Homo sapiens""","""Influenza A virus""",23
"""AUS""","""2015-07-13""","""Homo sapiens""","""Influenza A virus""",7
"""ARG""","""2015-07-13""","""Homo sapiens""","""Influenza A virus""",6
"""ZMB""","""2015-07-06""","""Homo sapiens""","""Influenza A virus""",4
"""UKR""","""2015-07-06""","""Homo sapiens""","""Influenza A virus""",1
"""UGA""","""2015-07-06""","""Homo sapiens""","""Influenza A virus""",13
"""LKA""","""2015-07-06""","""Homo sapiens""","""Influenza A virus""",23
"""ZAF""","""2015-07-06""","""Homo sapiens""","""Influenza A virus""",21
"""SGP""","""2015-07-06""","""Homo sapiens""","""Influenza A virus""",2
"""QAT""","""2015-07-06""","""Homo sapiens""","""Influenza A virus""",3
"""PHL""","""2015-07-06""","""Homo sapiens""","""Influenza A virus""",4
"""PER""","""2015-07-06""","""Homo sapiens""","""Influenza A virus""",3
"""PRY""","""2015-07-06""","""Homo sapiens""","""Influenza A virus""",27
"""OMN""","""2015-07-06""","""Homo sapiens""","""Influenza A virus""",2
"""NGA""","""2015-07-06""","""Homo sapiens""","""Influenza A virus""",1
"""NPL""","""2015-07-06""","""Homo sapiens""","""Influenza A virus""",3
"""JOR""","""2015-07-06""","""Homo sapiens""","""Influenza A virus""",1
"""IDN""","""2015-07-06""","""Homo sapiens""","""Influenza A virus""",1
"""IND""","""2015-07-06""","""Homo sapiens""","""Influenza A virus""",1
"""GHA""","""2015-07-06""","""Homo sapiens""","""Influenza A virus""",3
"""EGY""","""2015-07-06""","""Homo sapiens""","""Influenza A virus""",3
"""USA""","""2015-07-06""","""Homo sapiens""","""Influenza A virus""",3
"""DOM""","""2015-07-06""","""Homo sapiens""","""Influenza A virus""",1
"""CUB""","""2015-07-06""","""Homo sapiens""","""Influenza A virus""",48
"""CHN""","""2015-07-06""","""Homo sapiens""","""Influenza A virus""",20
"""CHL""","""2015-07-06""","""Homo sapiens""","""Influenza A virus""",33
"""BRA""","""2015-07-06""","""Homo sapiens""","""Influenza A virus""",5
"""BTN""","""2015-07-06""","""Homo sapiens""","""Influenza A virus""",4
"""BGD""","""2015-07-06""","""Homo sapiens""","""Influenza A virus""",52
"""AUS""","""2015-07-06""","""Homo sapiens""","""Influenza A virus""",4
"""ARG""","""2015-07-06""","""Homo sapiens""","""Influenza A virus""",6
"""ZMB""","""2015-06-29""","""Homo sapiens""","""Influenza A virus""",6
"""UGA""","""2015-06-29""","""Homo sapiens""","""Influenza A virus""",10
"""LKA""","""2015-06-29""","""Homo sapiens""","""Influenza A virus""",32
"""ZAF""","""2015-06-29""","""Homo sapiens""","""Influenza A virus""",44
"""SVK""","""2015-06-29""","""Homo sapiens""","""Influenza A virus""",1
"""QAT""","""2015-06-29""","""Homo sapiens""","""Influenza A virus""",4
"""PHL""","""2015-06-29""","""Homo sapiens""","""Influenza A virus""",1
"""PER""","""2015-06-29""","""Homo sapiens""","""Influenza A virus""",5
"""PRY""","""2015-06-29""","""Homo sapiens""","""Influenza A virus""",31
"""OMN""","""2015-06-29""","""Homo sapiens""","""Influenza A virus""",2
"""USA""","""2015-06-29""","""Homo sapiens""","""Influenza A virus""",3
"""NOR""","""2015-06-29""","""Homo sapiens""","""Influenza A virus""",1
"""NGA""","""2015-06-29""","""Homo sapiens""","""Influenza A virus""",1
"""NZL""","""2015-06-29""","""Homo sapiens""","""Influenza A virus""",3
"""NPL""","""2015-06-29""","""Homo sapiens""","""Influenza A virus""",1
"""MDG""","""2015-06-29""","""Homo sapiens""","""Influenza A virus""",2
"""JOR""","""2015-06-29""","""Homo sapiens""","""Influenza A virus""",1
"""IDN""","""2015-06-29""","""Homo sapiens""","""Influenza A virus""",2
"""GHA""","""2015-06-29""","""Homo sapiens""","""Influenza A virus""",2
"""EGY""","""2015-06-29""","""Homo sapiens""","""Influenza A virus""",2
"""DOM""","""2015-06-29""","""Homo sapiens""","""Influenza A virus""",1
"""CUB""","""2015-06-29""","""Homo sapiens""","""Influenza A virus""",48
"""COL""","""2015-06-29""","""Homo sapiens""","""Influenza A virus""",1
"""CHN""","""2015-06-29""","""Homo sapiens""","""Influenza A virus""",24
"""CHL""","""2015-06-29""","""Homo sapiens""","""Influenza A virus""",24
"""CMR""","""2015-06-29""","""Homo sapiens""","""Influenza A virus""",1
"""KHM""","""2015-06-29""","""Homo sapiens""","""Influenza A virus""",1
"""BRA""","""2015-06-29""","""Homo sapiens""","""Influenza A virus""",1
"""BGD""","""2015-06-29""","""Homo sapiens""","""Influenza A virus""",38
"""AUS""","""2015-06-29""","""Homo sapiens""","""Influenza A virus""",6
"""ARG""","""2015-06-29""","""Homo sapiens""","""Influenza A virus""",9
"""ZMB""","""2015-06-22""","""Homo sapiens""","""Influenza A virus""",4
"""UGA""","""2015-06-22""","""Homo sapiens""","""Influenza A virus""",15
"""THA""","""2015-06-22""","""Homo sapiens""","""Influenza A virus""",12
"""LKA""","""2015-06-22""","""Homo sapiens""","""Influenza A virus""",9
"""ZAF""","""2015-06-22""","""Homo sapiens""","""Influenza A virus""",44
"""SGP""","""2015-06-22""","""Homo sapiens""","""Influenza A virus""",11
"""RWA""","""2015-06-22""","""Homo sapiens""","""Influenza A virus""",3
"""QAT""","""2015-06-22""","""Homo sapiens""","""Influenza A virus""",4
"""PHL""","""2015-06-22""","""Homo sapiens""","""Influenza A virus""",1
"""PER""","""2015-06-22""","""Homo sapiens""","""Influenza A virus""",4
"""PRY""","""2015-06-22""","""Homo sapiens""","""Influenza A virus""",36
"""OMN""","""2015-06-22""","""Homo sapiens""","""Influenza A virus""",6
"""USA""","""2015-06-22""","""Homo sapiens""","""Influenza A virus""",4
"""NOR""","""2015-06-22""","""Homo sapiens""","""Influenza A virus""",1
"""NZL""","""2015-06-22""","""Homo sapiens""","""Influenza A virus""",1
"""MOZ""","""2015-06-22""","""Homo sapiens""","""Influenza A virus""",1
"""MDG""","""2015-06-22""","""Homo sapiens""","""Influenza A virus""",8
"""IDN""","""2015-06-22""","""Homo sapiens""","""Influenza A virus""",1
"""IND""","""2015-06-22""","""Homo sapiens""","""Influenza A virus""",2
"""GHA""","""2015-06-22""","""Homo sapiens""","""Influenza A virus""",4
"""SLV""","""2015-06-22""","""Homo sapiens""","""Influenza A virus""",1
"""EGY""","""2015-06-22""","""Homo sapiens""","""Influenza A virus""",3
"""DOM""","""2015-06-22""","""Homo sapiens""","""Influenza A virus""",2
"""CUB""","""2015-06-22""","""Homo sapiens""","""Influenza A virus""",20
"""COL""","""2015-06-22""","""Homo sapiens""","""Influenza A virus""",2
"""CHN""","""2015-06-22""","""Homo sapiens""","""Influenza A virus""",12
"""CHL""","""2015-06-22""","""Homo sapiens""","""Influenza A virus""",7
"""CMR""","""2015-06-22""","""Homo sapiens""","""Influenza A virus""",1
"""KHM""","""2015-06-22""","""Homo sapiens""","""Influenza A virus""",1
"""BGD""","""2015-06-22""","""Homo sapiens""","""Influenza A virus""",38
"""AUS""","""2015-06-22""","""Homo sapiens""","""Influenza A virus""",3
"""ARG""","""2015-06-22""","""Homo sapiens""","""Influenza A virus""",2
"""ZMB""","""2015-06-15""","""Homo sapiens""","""Influenza A virus""",1
"""TGO""","""2015-06-15""","""Homo sapiens""","""Influenza A virus""",2
"""LKA""","""2015-06-15""","""Homo sapiens""","""Influenza A virus""",6
"""ZAF""","""2015-06-15""","""Homo sapiens""","""Influenza A virus""",71
"""SGP""","""2015-06-15""","""Homo sapiens""","""Influenza A virus""",13
"""QAT""","""2015-06-15""","""Homo sapiens""","""Influenza A virus""",1
"""PER""","""2015-06-15""","""Homo sapiens""","""Influenza A virus""",4
"""PRY""","""2015-06-15""","""Homo sapiens""","""Influenza A virus""",39
"""OMN""","""2015-06-15""","""Homo sapiens""","""Influenza A virus""",9
